#reverse_pos	count	cdf
4566	1	0.931283
4568	2	0.931295
4570	1	0.9313
4571	1	0.931306
4574	1	0.931312
4575	2	0.931324
4583	1	0.931329
4588	1	0.931335
4590	1	0.931341
4591	1	0.931347
4592	1	0.931353
4595	1	0.931358
4601	1	0.931364
4608	1	0.93137
4616	1	0.931376
4617	1	0.931382
4623	1	0.931387
4626	1	0.931393
4628	1	0.931399
4629	1	0.931405
4630	1	0.931411
4638	1	0.931416
4639	1	0.931422
4643	1	0.931428
4645	1	0.931434
4646	1	0.93144
4647	3	0.931457
4648	1	0.931463
4663	1	0.931469
4665	1	0.931474
4667	1	0.93148
4669	1	0.931486
4674	1	0.931492
4677	1	0.931498
4679	1	0.931503
4680	2	0.931515
4686	1	0.931521
4688	2	0.931532
4689	1	0.931538
4691	1	0.931544
4692	1	0.93155
4700	1	0.931556
4703	1	0.931561
4708	1	0.931567
4710	2	0.931579
4713	1	0.931585
4714	1	0.93159
4715	1	0.931596
4718	1	0.931602
4731	1	0.931608
4741	1	0.931614
4752	1	0.931619
4755	1	0.931625
4778	1	0.931631
4803	1	0.931637
4807	1	0.931643
4824	1	0.931648
4839	1	0.931654
4840	1	0.93166
4841	1	0.931666
4893	2	0.931677
4894	5	0.931706
4895	2	0.931718
4896	6	0.931753
4897	11	0.931817
4898	5	0.931846
4899	19	0.931956
4900	13	0.932031
4901	9	0.932084
4902	7	0.932124
4903	1	0.93213
4905	3	0.932147
4906	1	0.932153
4913	1	0.932159
4973	2	0.932171
4979	1	0.932176
4988	1	0.932182
4996	1	0.932188
5006	1	0.932194
5016	1	0.9322
5017	1	0.932205
5023	1	0.932211
5025	1	0.932217
5048	1	0.932223
5053	1	0.932229
5071	1	0.932234
5095	1	0.93224
5097	1	0.932246
5129	2	0.932258
5142	1	0.932263
5147	4	0.932287
5148	3	0.932304
5149	5	0.932333
5151	1	0.932339
5153	1	0.932345
5155	1	0.932351
5156	1	0.932356
5157	1	0.932362
5159	1	0.932368
5160	1	0.932374
5162	3	0.932391
5163	1	0.932397
5164	1	0.932403
5172	2	0.932414
5175	1	0.93242
5179	2	0.932432
5180	1	0.932438
5185	1	0.932443
5188	1	0.932449
5190	1	0.932455
5192	2	0.932467
5193	2	0.932478
5195	2	0.93249
5198	1	0.932496
5201	1	0.932501
5202	4	0.932525
5203	1	0.93253
5204	2	0.932542
5205	2	0.932554
5206	1	0.932559
5208	6	0.932594
5209	2	0.932606
5212	2	0.932617
5219	1	0.932623
5220	1	0.932629
5221	1	0.932635
5222	1	0.932641
5225	1	0.932646
5232	3	0.932664
5233	25	0.932809
5234	216	0.934062
5235	335	0.936006
5236	386	0.938245
5237	398	0.940554
5238	586	0.943954
5239	238	0.945335
5240	396	0.947633
5241	574	0.950963
5242	354	0.953017
5243	110	0.953655
5244	147	0.954508
5245	67	0.954896
5246	133	0.955668
5247	180	0.956712
5248	142	0.957536
5249	96	0.958093
5250	90	0.958615
5251	128	0.959358
5252	177	0.960385
5253	231	0.961725
5254	123	0.962439
5255	14	0.96252
5283	2	0.962532
5307	1	0.962537
5314	1	0.962543
5323	1	0.962549
5330	1	0.962555
5342	1	0.962561
5348	1	0.962567
5354	1	0.962572
5368	1	0.962578
5391	1	0.962584
5393	2	0.962596
5402	1	0.962601
5405	1	0.962607
5412	1	0.962613
5417	1	0.962619
5439	4	0.962642
5440	2	0.962654
5441	2	0.962665
5442	1	0.962671
5462	1	0.962677
5464	1	0.962683
5465	1	0.962688
5467	1	0.962694
5470	1	0.9627
5474	1	0.962706
5475	1	0.962712
5476	1	0.962717
5480	1	0.962723
5523	1	0.962729
5524	1	0.962735
5531	1	0.962741
5560	1	0.962746
5563	2	0.962758
5574	1	0.962764
5601	1	0.96277
5626	1	0.962775
5629	1	0.962781
5636	1	0.962787
5646	1	0.962793
5647	1	0.962799
5650	1	0.962804
5651	1	0.96281
5658	1	0.962816
5663	1	0.962822
5669	1	0.962828
5670	1	0.962833
5694	1	0.962839
5713	1	0.962845
5714	2	0.962857
5717	1	0.962862
5742	1	0.962868
5752	1	0.962874
5799	1	0.96288
5812	2	0.962891
5847	1	0.962897
5855	1	0.962903
5866	1	0.962909
5890	1	0.962915
5916	1	0.96292
5924	1	0.962926
5945	1	0.962932
5959	1	0.962938
5987	1	0.962944
5998	1	0.962949
5999	1	0.962955
6003	1	0.962961
6006	1	0.962967
6021	1	0.962973
6034	1	0.962978
6041	1	0.962984
6047	1	0.96299
6063	1	0.962996
6085	1	0.963002
6089	1	0.963007
6105	1	0.963013
6108	1	0.963019
6125	1	0.963025
6128	1	0.963031
6137	1	0.963036
6146	1	0.963042
6150	1	0.963048
6153	1	0.963054
6160	1	0.96306
6172	1	0.963065
6177	1	0.963071
6182	1	0.963077
6211	1	0.963083
6223	1	0.963089
6226	1	0.963094
6284	1	0.9631
6286	1	0.963106
6291	2	0.963118
6292	1	0.963123
6296	1	0.963129
6301	1	0.963135
6316	1	0.963141
6320	1	0.963147
6347	2	0.963158
6401	1	0.963164
6404	1	0.96317
6420	1	0.963176
6421	1	0.963181
6433	1	0.963187
6434	1	0.963193
6435	1	0.963199
6440	1	0.963205
6456	1	0.963211
6471	1	0.963216
6485	1	0.963222
6504	1	0.963228
6531	1	0.963234
6535	1	0.96324
6549	1	0.963245
6569	1	0.963251
6575	1	0.963257
6576	1	0.963263
6584	1	0.963269
6585	8	0.963315
6588	2	0.963327
6589	5	0.963356
6590	1	0.963361
6597	2	0.963373
6599	1	0.963379
6600	1	0.963385
6601	3	0.963402
6602	12	0.963472
6603	12	0.963541
6604	19	0.963651
6605	22	0.963779
6606	20	0.963895
6607	8	0.963942
6608	3	0.963959
6609	1	0.963965
6610	9	0.964017
6611	3	0.964034
6612	7	0.964075
6613	6	0.96411
6614	3	0.964127
6615	4	0.96415
6616	5	0.964179
6618	5	0.964208
6619	1	0.964214
6621	2	0.964226
6622	6	0.964261
6623	11	0.964324
6625	1	0.96433
6627	1	0.964336
6628	1	0.964342
6629	4	0.964365
6630	9	0.964417
6632	8	0.964464
6633	2	0.964475
6636	2	0.964487
6638	2	0.964499
6639	2	0.96451
6640	3	0.964528
6641	11	0.964591
6644	2	0.964603
6646	1	0.964609
6647	2	0.96462
6648	2	0.964632
6650	1	0.964638
6653	4	0.964661
6654	20	0.964777
6657	2	0.964789
6658	1	0.964794
6660	3	0.964812
6661	3	0.964829
6662	2	0.964841
6663	1	0.964847
6665	2	0.964858
6669	5	0.964887
6672	1	0.964893
6673	3	0.96491
6674	2	0.964922
6676	3	0.964939
6678	5	0.964968
6679	10	0.965026
6680	2	0.965038
6681	7	0.965079
6682	3	0.965096
6683	2	0.965108
6684	8	0.965154
6685	1	0.96516
6686	1	0.965166
6687	5	0.965195
6689	3	0.965212
6690	4	0.965235
6691	1	0.965241
6692	1	0.965247
6693	1	0.965253
6695	39	0.965479
6696	14	0.96556
6697	23	0.965694
6698	4	0.965717
6699	37	0.965932
6700	2	0.965943
6701	42	0.966187
6702	8	0.966233
6703	67	0.966622
6704	12	0.966692
6706	5	0.966721
6707	16	0.966813
6708	19	0.966924
6709	21	0.967046
6710	58	0.967382
6711	25	0.967527
6712	4	0.96755
6713	20	0.967666
6714	45	0.967927
6715	53	0.968235
6716	30	0.968409
6717	12	0.968479
6718	6	0.968513
6720	30	0.968687
6721	45	0.968949
6722	14	0.96903
6723	6	0.969065
6724	4	0.969088
6725	9	0.96914
6726	3	0.969157
6727	7	0.969198
6728	5	0.969227
6729	4	0.96925
6731	4	0.969273
6732	8	0.96932
6733	4	0.969343
6734	6	0.969378
6735	26	0.969529
6736	73	0.969952
6737	80	0.970416
6738	58	0.970753
6739	3	0.97077
6740	9	0.970823
6741	22	0.97095
6742	20	0.971066
6743	25	0.971211
6744	28	0.971374
6745	23	0.971507
6746	3	0.971525
6747	3	0.971542
6748	14	0.971623
6749	10	0.971681
6750	20	0.971797
6752	3	0.971815
6753	21	0.971936
6754	20	0.972053
6756	55	0.972372
6757	9	0.972424
6758	16	0.972517
6759	7	0.972557
6760	1	0.972563
6761	20	0.972679
6762	46	0.972946
6763	12	0.973016
6764	13	0.973091
6765	7	0.973132
6766	23	0.973265
6767	12	0.973335
6768	11	0.973399
6769	34	0.973596
6770	13	0.973671
6771	23	0.973805
6772	6	0.973839
6773	8	0.973886
6774	7	0.973927
6775	29	0.974095
6776	14	0.974176
6777	26	0.974327
6778	35	0.97453
6779	27	0.974687
6780	21	0.974808
6781	71	0.97522
6782	15	0.975307
6783	6	0.975342
6784	49	0.975626
6785	10	0.975684
6786	7	0.975725
6787	55	0.976044
6788	18	0.976149
6789	11	0.976212
6790	46	0.976479
6792	2	0.976491
6793	18	0.976595
6794	26	0.976746
6795	33	0.976938
6797	1	0.976943
6798	17	0.977042
6799	6	0.977077
6801	9	0.977129
6802	13	0.977205
6803	8	0.977251
6804	23	0.977384
6805	155	0.978284
6806	79	0.978742
6807	52	0.979044
6808	24	0.979183
6809	30	0.979357
6810	3	0.979374
6812	1	0.97938
6813	19	0.97949
6814	51	0.979786
6815	7	0.979827
6816	14	0.979908
6817	10	0.979966
6818	5	0.979995
6819	7	0.980036
6820	11	0.9801
6821	45	0.980361
6822	15	0.980448
6823	1	0.980454
6824	13	0.980529
6825	15	0.980616
6826	6	0.980651
6827	27	0.980808
6828	29	0.980976
6829	40	0.981208
6830	36	0.981417
6831	23	0.98155
6832	30	0.981724
6835	2	0.981736
6836	2	0.981747
6837	2	0.981759
6839	1	0.981765
6840	9	0.981817
6841	2	0.981829
6843	7	0.981869
6844	12	0.981939
6845	12	0.982008
6846	6	0.982043
6847	1	0.982049
6848	43	0.982299
6849	19	0.982409
6850	11	0.982473
6851	8	0.982519
6852	1	0.982525
6853	2	0.982536
6854	1	0.982542
6855	3	0.98256
6856	57	0.98289
6857	8	0.982937
6858	8	0.982983
6859	15	0.98307
6860	23	0.983204
6861	44	0.983459
6862	3	0.983476
6865	3	0.983494
6866	7	0.983534
6867	2	0.983546
6868	7	0.983587
6869	1	0.983592
6876	3	0.98361
6878	3	0.983627
6880	4	0.98365
6881	9	0.983703
6882	18	0.983807
6884	3	0.983824
6885	14	0.983906
6886	16	0.983999
6887	4	0.984022
6888	13	0.984097
6889	4	0.98412
6890	56	0.984445
6891	52	0.984747
6892	47	0.98502
6893	58	0.985356
6894	8	0.985403
6895	29	0.985571
6896	10	0.985629
6897	38	0.985849
6898	1	0.985855
6899	11	0.985919
6900	21	0.986041
6901	9	0.986093
6902	14	0.986174
6903	16	0.986267
6904	2	0.986279
6905	76	0.98672
6906	8	0.986766
6907	22	0.986894
6908	22	0.987021
6909	20	0.987137
6910	13	0.987213
6911	19	0.987323
6912	47	0.987596
6913	32	0.987781
6914	79	0.98824
6915	159	0.989162
6916	104	0.989766
6917	70	0.990172
6918	28	0.990334
6919	5	0.990363
6920	4	0.990386
6921	8	0.990433
6922	36	0.990642
6923	19	0.990752
6924	4	0.990775
6926	1	0.990781
6931	1	0.990787
6935	2	0.990798
6937	4	0.990821
6938	12	0.990891
6939	8	0.990938
6940	1	0.990943
6941	40	0.991175
6942	16	0.991268
6943	24	0.991407
6944	10	0.991465
6945	33	0.991657
6946	18	0.991761
6947	6	0.991796
6948	15	0.991883
6949	2	0.991895
6950	10	0.991953
6951	31	0.992133
6952	9	0.992185
6953	15	0.992272
6956	5	0.992301
6957	49	0.992585
6958	20	0.992701
6959	12	0.992771
6960	17	0.99287
6961	66	0.993252
6962	37	0.993467
6963	2	0.993479
6965	17	0.993577
6966	9	0.99363
6967	17	0.993728
6969	20	0.993844
6970	50	0.994134
6971	31	0.994314
6972	12	0.994384
6973	16	0.994477
6974	45	0.994738
6975	15	0.994825
6976	24	0.994964
6977	3	0.994981
6978	42	0.995225
6979	42	0.995469
6980	25	0.995614
6981	63	0.995979
6982	11	0.996043
6983	19	0.996153
6984	14	0.996235
6985	2	0.996246
6986	6	0.996281
6987	16	0.996374
6988	35	0.996577
6989	4	0.9966
6990	15	0.996687
6991	20	0.996803
6993	13	0.996879
6994	4	0.996902
6995	9	0.996954
6996	5	0.996983
6997	14	0.997064
6998	28	0.997227
6999	29	0.997395
7000	46	0.997662
7001	11	0.997726
7002	5	0.997755
7003	8	0.997801
7004	37	0.998016
7005	1	0.998022
7006	21	0.998143
7007	1	0.998149
7008	15	0.998236
7009	7	0.998277
7010	5	0.998306
7011	7	0.998346
7012	5	0.998375
7013	15	0.998463
7014	5	0.998492
7015	8	0.998538
7016	25	0.998683
7017	28	0.998845
7018	3	0.998863
7021	26	0.999014
7022	2	0.999025
7023	11	0.999089
7024	7	0.99913
7025	5	0.999159
7026	3	0.999176
7027	6	0.999211
7028	4	0.999234
7031	3	0.999252
7032	8	0.999298
7033	42	0.999542
7034	31	0.999722
7035	15	0.999809
7036	1	0.999814
7037	1	0.99982
7038	1	0.999826
7039	1	0.999832
7041	1	0.999838
7044	3	0.999855
7045	1	0.999861
7046	4	0.999884
7059	1	0.99989
7079	1	0.999896
7202	1	0.999901
7219	1	0.999907
7378	1	0.999913
7496	1	0.999919
7739	1	0.999925
7836	1	0.99993
8125	1	0.999936
8158	1	0.999942
8182	1	0.999948
8278	1	0.999954
8579	1	0.999959
8643	1	0.999965
8942	1	0.999971
9451	1	0.999977
9881	1	0.999983
10457	1	0.999988
11090	1	0.999994
12564	1	1
